13:11:46, , ,None
13:11:47, , ,None
13:11:48, , ,None
13:11:49, , ,None
13:11:50, , ,None
13:11:51, , ,None
13:11:52, , ,None
13:11:53, , ,None
13:11:54, , ,None
13:11:55, , ,None
13:11:56, , ,None
13:11:57, , ,None
13:11:58, , ,None
13:11:59, , ,None
13:12:00, , ,None
13:12:01, , ,None
13:12:02, , ,None
13:12:03, , ,None
13:12:04, , ,None
13:12:05, , ,None
13:12:06, , ,None
13:12:07, , ,None
13:12:08, , ,None
13:12:09, , ,None
13:12:10, , ,None
13:12:11, , ,None
13:12:12, , ,None
13:12:13, , ,None
13:12:14, , ,None
13:12:15, , ,None
13:12:16, , ,None
13:12:17, , ,None
13:12:18, , ,None
13:12:19, , ,None
13:12:20, , ,None
13:12:21, , ,None
13:12:22, , ,None
13:12:23, , ,None
13:12:24, , ,None
13:12:25, , ,None
13:12:26, , ,None
13:12:27, , ,None
13:12:28, , ,None
13:12:29, , ,None
13:12:30, , ,None
13:12:31, , ,None
13:12:32, , ,None
13:12:33, , ,None
13:12:34, , ,None
13:12:35, , ,None
13:12:36,3326.7617 S,07039.9806 W,547.7 M
13:12:38,3326.7620 S,07039.9814 W,542.5 M
13:12:39,3326.7628 S,07039.9823 W,539.8 M
13:12:40,3326.7632 S,07039.9825 W,541.3 M
13:12:41,3326.7628 S,07039.9823 W,543.3 M
13:12:42,3326.7626 S,07039.9829 W,544.3 M
13:12:43,3326.7622 S,07039.9828 W,545.5 M
13:12:44,3326.7623 S,07039.9824 W,546.7 M
13:12:45,3326.7623 S,07039.9819 W,548.7 M
13:12:46,3326.7622 S,07039.9816 W,551.9 M
13:12:47,3326.7628 S,07039.9806 W,554.6 M
13:12:48,3326.7626 S,07039.9801 W,556.5 M
13:12:49,3326.7638 S,07039.9806 W,562.6 M
13:12:50,3326.7644 S,07039.9816 W,565.9 M
13:12:51,3326.7648 S,07039.9820 W,565.3 M
13:12:52,3326.7641 S,07039.9817 W,565.1 M
13:12:53,3326.7642 S,07039.9820 W,563.6 M
13:12:54,3326.7645 S,07039.9826 W,562.3 M
13:12:55,3326.7645 S,07039.9827 W,562.0 M
13:12:56,3326.7639 S,07039.9829 W,561.6 M
13:12:57,3326.7633 S,07039.9829 W,560.6 M
13:12:58,3326.7627 S,07039.9829 W,560.7 M
13:12:59,3326.7618 S,07039.9824 W,562.1 M
13:13:00,3326.7619 S,07039.9824 W,562.6 M
13:13:01,3326.7620 S,07039.9822 W,562.7 M
13:13:02,3326.7623 S,07039.9824 W,564.0 M
13:13:03,3326.7624 S,07039.9821 W,564.6 M
13:13:04,3326.7621 S,07039.9817 W,564.7 M
13:13:05,3326.7623 S,07039.9812 W,564.7 M
13:13:06,3326.7627 S,07039.9809 W,565.8 M
13:13:07,3326.7630 S,07039.9803 W,565.0 M
13:13:08,3326.7635 S,07039.9800 W,565.5 M
13:13:09,3326.7638 S,07039.9795 W,565.4 M
13:13:10,3326.7640 S,07039.9792 W,564.9 M
13:13:11,3326.7640 S,07039.9792 W,562.2 M
13:13:12,3326.7639 S,07039.9794 W,560.6 M
13:13:13,3326.7641 S,07039.9793 W,559.0 M
13:13:14,3326.7641 S,07039.9795 W,557.3 M
13:13:15,3326.7638 S,07039.9789 W,556.5 M
13:13:16,3326.7632 S,07039.9792 W,556.0 M
13:13:17,3326.7630 S,07039.9792 W,558.2 M
13:13:18,3326.7625 S,07039.9807 W,564.1 M
13:13:19,3326.7626 S,07039.9811 W,563.1 M
13:13:20,3326.7630 S,07039.9809 W,562.6 M
13:13:21,3326.7633 S,07039.9811 W,558.0 M
13:13:22,3326.7638 S,07039.9814 W,557.4 M
13:13:23,3326.7644 S,07039.9812 W,553.4 M
13:13:24,3326.7649 S,07039.9811 W,551.0 M
13:13:25,3326.7648 S,07039.9811 W,543.8 M
13:13:26,3326.7649 S,07039.9822 W,546.4 M
13:13:27,3326.7649 S,07039.9821 W,546.4 M
13:13:28,3326.7647 S,07039.9824 W,546.8 M
13:13:29,3326.7644 S,07039.9829 W,546.5 M
13:13:30,3326.7642 S,07039.9832 W,546.2 M
13:13:31,3326.7640 S,07039.9835 W,547.0 M
13:13:32,3326.7637 S,07039.9838 W,547.8 M
13:13:33,3326.7637 S,07039.9838 W,548.8 M
13:13:34,3326.7636 S,07039.9839 W,549.6 M
13:13:35,3326.7631 S,07039.9846 W,549.5 M
13:13:36,3326.7629 S,07039.9845 W,549.8 M
13:13:37,3326.7628 S,07039.9850 W,549.4 M
13:13:38,3326.7628 S,07039.9844 W,555.0 M
13:13:39,3326.7631 S,07039.9826 W,561.3 M
13:13:40,3326.7630 S,07039.9821 W,554.7 M
13:13:41,3326.7631 S,07039.9799 W,567.0 M
13:13:42,3326.7634 S,07039.9792 W,565.9 M
13:13:43,3326.7636 S,07039.9782 W,562.5 M
13:13:44,3326.7638 S,07039.9774 W,562.8 M
13:13:45,3326.7639 S,07039.9766 W,563.7 M
13:13:46,3326.7639 S,07039.9758 W,566.4 M
13:13:47,3326.7637 S,07039.9754 W,571.9 M
13:13:48,3326.7636 S,07039.9747 W,578.7 M
13:13:49,3326.7634 S,07039.9742 W,581.7 M
13:13:50,3326.7634 S,07039.9736 W,580.2 M
13:13:51,3326.7633 S,07039.9727 W,583.9 M
13:13:52,3326.7635 S,07039.9721 W,586.5 M
13:13:53,3326.7637 S,07039.9717 W,586.7 M
13:13:54,3326.7637 S,07039.9716 W,586.8 M
13:13:55,3326.7635 S,07039.9718 W,585.4 M
13:13:56,3326.7632 S,07039.9722 W,584.5 M
13:13:57,3326.7634 S,07039.9720 W,585.5 M
13:13:58,3326.7638 S,07039.9720 W,586.1 M
13:13:59,3326.7642 S,07039.9724 W,584.4 M
13:14:00,3326.7646 S,07039.9729 W,584.8 M
13:14:01,3326.7651 S,07039.9732 W,584.5 M
13:14:02,3326.7652 S,07039.9753 W,587.2 M
13:14:03,3326.7655 S,07039.9766 W,587.9 M
13:14:04,3326.7656 S,07039.9767 W,588.0 M
13:14:05,3326.7661 S,07039.9771 W,586.8 M
13:14:06,3326.7658 S,07039.9772 W,585.6 M
13:14:07,3326.7655 S,07039.9771 W,586.7 M
13:14:08,3326.7653 S,07039.9763 W,586.6 M
13:14:09,3326.7652 S,07039.9768 W,586.2 M
13:14:10,3326.7655 S,07039.9768 W,585.6 M
13:14:11,3326.7658 S,07039.9768 W,585.1 M
13:14:12,3326.7656 S,07039.9769 W,585.6 M
13:14:13,3326.7643 S,07039.9774 W,583.9 M
13:14:14,3326.7623 S,07039.9782 W,582.6 M
13:14:15,3326.7626 S,07039.9794 W,579.7 M
13:14:16,3326.7629 S,07039.9798 W,575.8 M
13:14:17,3326.7633 S,07039.9798 W,571.6 M
13:14:18,3326.7629 S,07039.9809 W,570.8 M
13:14:19,3326.7634 S,07039.9805 W,573.1 M
13:14:20,3326.7640 S,07039.9803 W,572.1 M
13:14:21,3326.7647 S,07039.9799 W,574.0 M
13:14:22,3326.7650 S,07039.9801 W,574.8 M
13:14:23,3326.7644 S,07039.9804 W,574.3 M
13:14:24,3326.7646 S,07039.9804 W,571.8 M
13:14:25,3326.7649 S,07039.9808 W,568.3 M
13:14:26,3326.7653 S,07039.9808 W,565.4 M
13:14:27,3326.7665 S,07039.9815 W,566.7 M
13:14:28,3326.7670 S,07039.9819 W,566.3 M
13:14:29,3326.7676 S,07039.9817 W,564.6 M
13:14:30,3326.7680 S,07039.9816 W,562.3 M
13:14:31,3326.7677 S,07039.9822 W,555.6 M
13:14:32,3326.7682 S,07039.9823 W,559.1 M
13:14:33,3326.7683 S,07039.9823 W,555.7 M
13:14:34,3326.7683 S,07039.9822 W,553.5 M
13:14:35,3326.7686 S,07039.9823 W,551.4 M
13:14:36,3326.7687 S,07039.9828 W,549.4 M
13:14:37,3326.7686 S,07039.9829 W,546.8 M
13:14:38,3326.7697 S,07039.9834 W,548.6 M
13:14:39,3326.7699 S,07039.9835 W,547.5 M
13:14:40,3326.7701 S,07039.9834 W,546.5 M
13:14:41,3326.7700 S,07039.9835 W,542.9 M
13:14:42,3326.7702 S,07039.9834 W,539.0 M
13:14:43,3326.7703 S,07039.9836 W,537.0 M
13:14:44,3326.7708 S,07039.9833 W,536.7 M
13:14:45,3326.7711 S,07039.9827 W,535.7 M
13:14:46,3326.7711 S,07039.9826 W,534.5 M
13:14:47,3326.7711 S,07039.9824 W,534.7 M
13:14:48,3326.7711 S,07039.9820 W,534.7 M
13:14:49,3326.7710 S,07039.9818 W,530.0 M
13:14:50,3326.7710 S,07039.9817 W,529.4 M
13:14:51,3326.7708 S,07039.9824 W,526.8 M
13:14:52,3326.7706 S,07039.9824 W,525.8 M
13:14:53,3326.7706 S,07039.9823 W,525.1 M
13:14:54,3326.7705 S,07039.9822 W,525.3 M
13:14:55,3326.7703 S,07039.9827 W,524.7 M
13:14:56,3326.7705 S,07039.9828 W,523.9 M
13:14:57,3326.7706 S,07039.9832 W,523.6 M
13:14:58,3326.7705 S,07039.9836 W,522.1 M
13:14:59,3326.7704 S,07039.9838 W,520.9 M
13:15:00,3326.7708 S,07039.9842 W,520.0 M
13:15:01,3326.7711 S,07039.9839 W,520.0 M
13:15:02,3326.7713 S,07039.9837 W,519.3 M
13:15:03,3326.7719 S,07039.9837 W,518.0 M
13:15:04,3326.7721 S,07039.9833 W,520.9 M
13:15:05,3326.7720 S,07039.9826 W,522.8 M
13:15:06,3326.7719 S,07039.9824 W,523.7 M
13:15:07,3326.7719 S,07039.9827 W,527.4 M
13:15:08,3326.7716 S,07039.9827 W,526.5 M
13:15:09,3326.7711 S,07039.9826 W,530.6 M
13:15:10,3326.7705 S,07039.9830 W,531.4 M
13:15:11,3326.7707 S,07039.9823 W,533.6 M
13:15:12,3326.7705 S,07039.9826 W,534.2 M
13:15:13,3326.7703 S,07039.9830 W,534.7 M
13:15:14,3326.7704 S,07039.9833 W,535.1 M
13:15:15,3326.7705 S,07039.9836 W,534.7 M
13:15:16,3326.7706 S,07039.9839 W,532.8 M
13:15:17,3326.7708 S,07039.9839 W,530.9 M
13:15:18,3326.7709 S,07039.9839 W,529.4 M
13:15:19,3326.7713 S,07039.9839 W,528.0 M
13:15:20,3326.7713 S,07039.9842 W,528.1 M
13:15:21,3326.7716 S,07039.9838 W,534.4 M
13:15:22,3326.7715 S,07039.9838 W,534.7 M
13:15:23,3326.7715 S,07039.9838 W,534.8 M
13:15:24,3326.7715 S,07039.9839 W,534.9 M
13:15:25,3326.7715 S,07039.9838 W,534.4 M
13:15:26,3326.7716 S,07039.9840 W,535.2 M
13:15:27,3326.7716 S,07039.9840 W,535.4 M
13:15:28,3326.7715 S,07039.9843 W,535.8 M
13:15:29,3326.7715 S,07039.9847 W,536.0 M
13:15:30,3326.7710 S,07039.9848 W,536.2 M
13:15:31,3326.7708 S,07039.9843 W,536.6 M
13:15:32,3326.7706 S,07039.9842 W,536.8 M
13:15:33,3326.7706 S,07039.9843 W,536.8 M
13:15:34,3326.7706 S,07039.9846 W,536.8 M
13:15:35,3326.7712 S,07039.9852 W,536.8 M
13:15:36,3326.7718 S,07039.9853 W,537.0 M
13:15:37,3326.7721 S,07039.9856 W,537.4 M
13:15:38,3326.7719 S,07039.9856 W,537.9 M
13:15:39,3326.7720 S,07039.9861 W,538.1 M
13:15:40,3326.7722 S,07039.9864 W,538.4 M
13:15:41,3326.7723 S,07039.9864 W,538.8 M
13:15:42,3326.7723 S,07039.9864 W,539.0 M
13:15:43,3326.7718 S,07039.9864 W,539.2 M
13:15:44,3326.7712 S,07039.9860 W,539.8 M
13:15:45,3326.7712 S,07039.9861 W,539.7 M
13:15:46,3326.7715 S,07039.9860 W,539.9 M
13:15:47,3326.7719 S,07039.9860 W,540.1 M
13:15:48,3326.7721 S,07039.9858 W,540.4 M
13:15:49,3326.7724 S,07039.9851 W,540.6 M
13:15:50,3326.7728 S,07039.9847 W,540.5 M
13:15:51,3326.7729 S,07039.9840 W,540.8 M
13:15:52,3326.7732 S,07039.9834 W,541.2 M
13:15:53,3326.7735 S,07039.9832 W,541.5 M
13:15:54,3326.7737 S,07039.9831 W,541.8 M
13:15:55,3326.7739 S,07039.9828 W,542.1 M
13:15:56,3326.7739 S,07039.9828 W,542.3 M
13:15:57,3326.7738 S,07039.9823 W,542.9 M
13:15:58,3326.7737 S,07039.9818 W,543.9 M
13:15:59,3326.7737 S,07039.9813 W,544.8 M
13:16:00,3326.7737 S,07039.9807 W,545.8 M
13:16:01,3326.7739 S,07039.9800 W,546.6 M
13:16:02,3326.7738 S,07039.9796 W,547.1 M
13:16:03,3326.7738 S,07039.9795 W,546.7 M
13:16:04,3326.7737 S,07039.9794 W,546.4 M
13:16:05,3326.7735 S,07039.9794 W,546.3 M
13:16:06,3326.7734 S,07039.9797 W,546.7 M
13:16:07,3326.7737 S,07039.9798 W,547.0 M
13:16:08,3326.7739 S,07039.9797 W,547.4 M
13:16:09,3326.7734 S,07039.9800 W,548.2 M
13:16:10,3326.7731 S,07039.9805 W,548.8 M
time,latitude,longitude,altitude
13:16:11,3326.7733 S,07039.9804 W,549.4 M
13:16:13,3326.7733 S,07039.9803 W,551.2 M
13:16:14,3326.7734 S,07039.9799 W,552.2 M
13:16:15,3326.7736 S,07039.9799 W,553.2 M
13:16:16,3326.7740 S,07039.9792 W,554.4 M
13:16:17,3326.7741 S,07039.9791 W,555.5 M
13:16:18,3326.7744 S,07039.9788 W,556.6 M
13:16:19,3326.7749 S,07039.9784 W,557.9 M
13:16:20,3326.7750 S,07039.9782 W,559.1 M
13:16:21,3326.7748 S,07039.9780 W,560.3 M
time,latitude,longitude,altitude
13:16:22,S 07,W 1,0.0
13:16:24,3326.7752 S,07039.9777 W,565.1 M
13:16:25,3326.7754 S,07039.9774 W,567.1 M
13:16:26,3326.7752 S,07039.9772 W,569.4 M
13:16:27,3326.7751 S,07039.9771 W,571.0 M
13:16:28,3326.7749 S,07039.9771 W,572.5 M
13:16:29,3326.7747 S,07039.9768 W,574.0 M
13:16:30,3326.7748 S,07039.9762 W,575.4 M
13:16:31,3326.7751 S,07039.9757 W,576.9 M
13:16:32,3326.7754 S,07039.9754 W,578.3 M
13:16:33,3326.7756 S,07039.9748 W,579.9 M
13:16:34,3326.7758 S,07039.9747 W,581.0 M
13:16:35,3326.7761 S,07039.9744 W,582.9 M
13:16:36,3326.7761 S,07039.9742 W,584.2 M
13:16:37,3326.7761 S,07039.9741 W,585.2 M
13:16:38,3326.7762 S,07039.9739 W,586.8 M
13:16:39,3326.7762 S,07039.9737 W,588.9 M
13:16:40,3326.7765 S,07039.9739 W,590.5 M
13:16:41,3326.7768 S,07039.9740 W,591.8 M
13:16:42,3326.7769 S,07039.9739 W,593.6 M
13:16:43,3326.7767 S,07039.9741 W,594.2 M
13:16:44,3326.7758 S,07039.9738 W,595.1 M
13:16:45,3326.7758 S,07039.9740 W,596.3 M
13:16:46,3326.7761 S,07039.9743 W,597.2 M
13:16:47,3326.7761 S,07039.9744 W,598.4 M
13:16:48,3326.7761 S,07039.9746 W,599.8 M
13:16:49,3326.7763 S,07039.9747 W,601.5 M
13:16:50,3326.7768 S,07039.9748 W,603.0 M
13:16:51,3326.7774 S,07039.9749 W,604.5 M
13:16:52,3326.7778 S,07039.9752 W,606.1 M
13:16:53,3326.7779 S,07039.9754 W,607.5 M
13:16:54,3326.7784 S,07039.9755 W,611.5 M
13:16:55,3326.7789 S,07039.9755 W,615.4 M
13:16:56,3326.7792 S,07039.9753 W,613.8 M
13:16:57,3326.7782 S,07039.9776 W,584.3 M
13:16:58,3326.7775 S,07039.9789 W,564.5 M
13:16:59,3326.7768 S,07039.9810 W,541.1 M
13:17:00,3326.7765 S,07039.9828 W,524.8 M
13:17:01,3326.7765 S,07039.9842 W,515.5 M
13:17:02,3326.7762 S,07039.9852 W,507.8 M
13:17:03,3326.7756 S,07039.9862 W,500.6 M
13:17:04,3326.7744 S,07039.9867 W,492.8 M
13:17:05,3326.7746 S,07039.9876 W,491.1 M
13:17:06,3326.7747 S,07039.9871 W,495.2 M
13:17:07,3326.7746 S,07039.9867 W,493.4 M
13:17:08,3326.7746 S,07039.9865 W,493.3 M
13:17:09,3326.7745 S,07039.9864 W,493.5 M
13:17:10,3326.7743 S,07039.9860 W,493.3 M
13:17:11,3326.7739 S,07039.9850 W,494.3 M
13:17:12,3326.7736 S,07039.9845 W,497.6 M
13:17:13,3326.7738 S,07039.9841 W,499.6 M
13:17:14,3326.7739 S,07039.9840 W,502.7 M
13:17:15,3326.7740 S,07039.9833 W,505.2 M
13:17:16,3326.7740 S,07039.9827 W,505.2 M
13:17:17,3326.7738 S,07039.9823 W,505.7 M
13:17:18,3326.7737 S,07039.9820 W,507.0 M
13:17:19,3326.7737 S,07039.9821 W,508.6 M
13:17:20,3326.7737 S,07039.9821 W,510.6 M
13:17:21,3326.7736 S,07039.9820 W,511.7 M
13:17:22,3326.7736 S,07039.9820 W,513.9 M
13:17:23,3326.7735 S,07039.9822 W,515.4 M
13:17:24,3326.7737 S,07039.9822 W,517.1 M
13:17:25,3326.7739 S,07039.9821 W,519.6 M
13:17:26,3326.7742 S,07039.9821 W,520.4 M
13:17:27,3326.7745 S,07039.9822 W,521.4 M
13:17:28,3326.7745 S,07039.9821 W,524.7 M
13:17:29,3326.7744 S,07039.9822 W,524.1 M
13:17:30,3326.7743 S,07039.9826 W,522.3 M
13:17:31,3326.7743 S,07039.9827 W,520.8 M
13:17:32,3326.7742 S,07039.9833 W,518.0 M
13:17:33,3326.7742 S,07039.9834 W,520.7 M
13:17:34,3326.7742 S,07039.9835 W,521.8 M
13:17:35,3326.7744 S,07039.9836 W,523.7 M
13:17:36,3326.7746 S,07039.9836 W,525.7 M
13:17:37,3326.7753 S,07039.9834 W,533.4 M
13:17:38,3326.7749 S,07039.9848 W,524.4 M
13:17:39,3326.7764 S,07039.9827 W,546.6 M
13:17:40,3326.7769 S,07039.9815 W,553.2 M
13:17:41,3326.7774 S,07039.9806 W,561.1 M
13:17:42,3326.7780 S,07039.9802 W,565.8 M
13:17:43,3326.7783 S,07039.9805 W,565.3 M
13:17:44,3326.7789 S,07039.9805 W,567.8 M
13:17:45,3326.7790 S,07039.9804 W,568.8 M
13:17:46,3326.7790 S,07039.9803 W,569.4 M
13:17:47,3326.7790 S,07039.9800 W,570.4 M
time,latitude,longitude,altitude
time,latitude,longitude,altitude
time,latitude,longitude,altitude
time,latitude,longitude,altitude
13:19:54,3326.7653 S,07039.9914 W,447.2 M
13:19:55,3326.7662 S,07039.9896 W,460.5 M
13:19:56,3326.7674 S,07039.9878 W,475.5 M
13:19:57,3326.7679 S,07039.9863 W,485.6 M
13:19:58,3326.7681 S,07039.9863 W,484.8 M
13:19:59,3326.7682 S,07039.9871 W,479.9 M
13:20:00,3326.7683 S,07039.9879 W,473.4 M
13:20:01,3326.7688 S,07039.9885 W,472.7 M
13:20:02,3326.7688 S,07039.9892 W,470.3 M
13:20:03,3326.7687 S,07039.9897 W,467.3 M
13:20:04,3326.7684 S,07039.9904 W,462.2 M
13:20:05,3326.7683 S,07039.9914 W,455.1 M
13:20:06,3326.7681 S,07039.9921 W,449.1 M
13:20:07,3326.7676 S,07039.9926 W,443.0 M
13:20:08,3326.7674 S,07039.9935 W,435.7 M
13:20:09,3326.7672 S,07039.9946 W,426.6 M
13:20:10,3326.7665 S,07039.9959 W,415.4 M
13:20:11,3326.7663 S,07039.9975 W,404.2 M
13:20:12,3326.7663 S,07039.9982 W,398.2 M
13:20:13,3326.7671 S,07039.9977 W,406.1 M
13:20:14,3326.7669 S,07040.0004 W,387.6 M
13:20:15,3326.7674 S,07039.9988 W,399.4 M
13:20:16,3326.7676 S,07039.9979 W,407.0 M
13:20:17,3326.7673 S,07039.9971 W,414.8 M
13:20:18,3326.7671 S,07039.9967 W,416.6 M
13:20:19,3326.7676 S,07039.9951 W,427.0 M
13:20:20,3326.7681 S,07039.9942 W,432.5 M
13:20:21,3326.7687 S,07039.9937 W,437.1 M
13:20:22,3326.7693 S,07039.9931 W,444.4 M
13:20:23,3326.7695 S,07039.9921 W,449.8 M
13:20:24,3326.7695 S,07039.9920 W,448.7 M
13:20:25,3326.7698 S,07039.9913 W,453.3 M
13:20:26,3326.7692 S,07039.9902 W,451.7 M
13:20:27,3326.7692 S,07039.9900 W,454.3 M
13:20:28,3326.7695 S,07039.9900 W,459.4 M
13:20:29,3326.7695 S,07039.9911 W,450.8 M
13:20:30,3326.7695 S,07039.9916 W,445.7 M
13:20:31,3326.7697 S,07039.9919 W,440.4 M
13:20:32,3326.7700 S,07039.9925 W,438.4 M
13:20:33,3326.7701 S,07039.9935 W,432.5 M
13:20:34,3326.7704 S,07039.9935 W,435.7 M
13:20:35,3326.7700 S,07039.9927 W,436.3 M
13:20:36,3326.7697 S,07039.9916 W,436.5 M
13:20:37,3326.7699 S,07039.9914 W,435.6 M
13:20:38,3326.7700 S,07039.9913 W,438.0 M
13:20:39,3326.7701 S,07039.9911 W,437.6 M
13:20:40,3326.7695 S,07039.9909 W,436.5 M
13:20:41,3326.7693 S,07039.9901 W,440.5 M
13:20:42,3326.7686 S,07039.9897 W,444.4 M
13:20:43,3326.7689 S,07039.9887 W,447.6 M
13:20:44,3326.7693 S,07039.9876 W,452.1 M
13:20:45,3326.7692 S,07039.9874 W,456.3 M
13:20:46,3326.7691 S,07039.9881 W,458.2 M
13:20:47,3326.7694 S,07039.9884 W,464.2 M
13:20:48,3326.7698 S,07039.9871 W,469.4 M
13:20:49,3326.7695 S,07039.9864 W,471.0 M
13:20:50,3326.7692 S,07039.9847 W,475.6 M
13:20:51,3326.7694 S,07039.9842 W,479.9 M
13:20:52,3326.7699 S,07039.9841 W,485.3 M
13:20:53,3326.7697 S,07039.9836 W,491.0 M
13:20:54,3326.7702 S,07039.9848 W,507.8 M
13:20:55,3326.7705 S,07039.9846 W,511.2 M
13:20:56,3326.7722 S,07039.9857 W,520.2 M
13:20:57,3326.7736 S,07039.9855 W,527.0 M
13:20:58,3326.7750 S,07039.9857 W,534.8 M
13:20:59,3326.7736 S,07039.9844 W,533.9 M
13:21:00,3326.7736 S,07039.9842 W,534.0 M
13:21:01,3326.7740 S,07039.9833 W,536.3 M
13:21:02,3326.7747 S,07039.9827 W,538.4 M
13:21:03,3326.7769 S,07039.9815 W,548.5 M
13:21:04,3326.7775 S,07039.9813 W,550.0 M
13:21:05,3326.7779 S,07039.9813 W,552.5 M
13:21:06,3326.7782 S,07039.9811 W,554.5 M
13:21:07,3326.7784 S,07039.9809 W,555.6 M
13:21:08,3326.7786 S,07039.9809 W,557.1 M
13:21:09,3326.7788 S,07039.9810 W,557.7 M
13:21:10,3326.7786 S,07039.9806 W,558.7 M
13:21:11,3326.7783 S,07039.9796 W,561.2 M
13:21:12,3326.7762 S,07039.9814 W,553.9 M
13:21:13,3326.7757 S,07039.9818 W,552.9 M
13:21:14,3326.7752 S,07039.9824 W,552.1 M
13:21:15,3326.7751 S,07039.9845 W,552.2 M
13:21:16,3326.7747 S,07039.9850 W,553.0 M
13:21:17,3326.7760 S,07039.9867 W,556.1 M
13:21:18,3326.7763 S,07039.9865 W,558.1 M
13:21:19,3326.7762 S,07039.9861 W,559.2 M
13:21:20,3326.7762 S,07039.9859 W,560.6 M
13:21:21,3326.7760 S,07039.9860 W,559.3 M
13:21:22,3326.7759 S,07039.9860 W,557.7 M
13:21:23,3326.7750 S,07039.9860 W,551.8 M
13:21:24,3326.7739 S,07039.9845 W,546.9 M
13:21:25,3326.7729 S,07039.9831 W,541.8 M
13:21:26,3326.7721 S,07039.9827 W,537.2 M
13:21:27,3326.7741 S,07039.9844 W,533.7 M
13:21:28,3326.7741 S,07039.9853 W,530.0 M
13:21:29,3326.7768 S,07039.9876 W,527.2 M
13:21:30,3326.7794 S,07039.9900 W,524.6 M
13:21:31,3326.7809 S,07039.9900 W,522.5 M
13:21:32,3326.7816 S,07039.9882 W,519.5 M
13:21:33,3326.7821 S,07039.9866 W,517.0 M
13:21:34,3326.7823 S,07039.9853 W,515.2 M
13:21:35,3326.7827 S,07039.9851 W,514.1 M
13:21:36,3326.7840 S,07039.9872 W,514.8 M
